[ToPy Problem Definition File v2007]
# TPD file generated by tpd-generator.py

PROB_NAME  : volfrac_0.4_filtrad_1.5_p_1.000_eta_0.5
PROB_TYPE  : comp
VOL_FRAC   : 0.4
NUM_ITER   : 250
ETA        : 0.5
ELEM_K     : Q4
FILT_RAD   : 1.5
P_FAC      : 1.0

DOF_PN     : 2
NUM_ELEM_X : 60
NUM_ELEM_Y : 20
NUM_ELEM_Z : 0
FXTR_NODE_X: 1|21
FXTR_NODE_Y: 1281
LOAD_NODE_Y: 1
LOAD_VALU_Y: -1


TPD file name: volfrac_0.4_filtrad_1.5_p_1.000_eta_0.5.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 1.5
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = volfrac_0.4_filtrad_1.5_p_1.000_eta_0.5
Continuation of penalisation factor (P_FAC) not specified
GSF not active
Damping factor (ETA) = 0.50
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
 195  | 1.921177e+02 | 0.400 | 1.9572e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 196  | 1.921177e+02 | 0.400 | 1.9773e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 197  | 1.921177e+02 | 0.400 | 5.7513e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 198  | 1.921177e+02 | 0.400 | 1.9576e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 199  | 1.921177e+02 | 0.400 | 1.9772e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 200  | 1.921177e+02 | 0.400 | 5.7506e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 201  | 1.921177e+02 | 0.400 | 1.9570e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 202  | 1.921177e+02 | 0.400 | 1.9772e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 203  | 1.921177e+02 | 0.400 | 5.7498e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 204  | 1.921177e+02 | 0.400 | 1.9573e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 205  | 1.921177e+02 | 0.400 | 1.9771e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 206  | 1.921177e+02 | 0.400 | 5.7492e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 207  | 1.921177e+02 | 0.400 | 1.9572e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 208  | 1.921177e+02 | 0.400 | 1.9769e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 209  | 1.921177e+02 | 0.400 | 5.7522e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 210  | 1.921177e+02 | 0.400 | 1.9574e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 211  | 1.921177e+02 | 0.400 | 1.9772e-08 | 1.000 | 1.000 |  0.500  |  0.174 
