TPD file name: volfrac_0.4_filtrad_0.01_eta_0.5.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 0.01
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = volfrac_0.4_filtrad_0.01_eta_0.5
Continuation of penalisation factor (P_FAC) not specified
GSF not active
Damping factor (ETA) = 0.50
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
 171  | 2.636667e+02 | 0.400 | 2.0245e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 172  | 2.636667e+02 | 0.400 | 1.9079e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 173  | 2.636667e+02 | 0.400 | 1.8038e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 174  | 2.636667e+02 | 0.400 | 1.7034e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 175  | 2.636667e+02 | 0.400 | 1.6088e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 176  | 2.636667e+02 | 0.400 | 1.5159e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 177  | 2.636667e+02 | 0.400 | 1.4279e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 178  | 2.636667e+02 | 0.400 | 1.3420e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 179  | 2.636667e+02 | 0.400 | 1.2604e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 180  | 2.636667e+02 | 0.400 | 1.1809e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 181  | 2.636667e+02 | 0.400 | 1.1052e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 182  | 2.636667e+02 | 0.400 | 1.0429e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 183  | 2.636667e+02 | 0.400 | 9.8060e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 184  | 2.636667e+02 | 0.400 | 9.2450e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 185  | 2.636667e+02 | 0.400 | 8.7836e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 186  | 2.636667e+02 | 0.400 | 8.3382e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 187  | 2.636667e+02 | 0.400 | 7.8187e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 188  | 2.636667e+02 | 0.400 | 7.3296e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 189  | 2.636667e+02 | 0.400 | 6.9409e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 190  | 2.636667e+02 | 0.400 | 6.5621e-07 | 3.000 | 1.000 |  0.500  |  0.986 
