TPD file name: p_1.0_10.0_4.0_0.1_1.0.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 1.1
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = p_1.0_10.0_4.0_0.1_1.0
GSF not active
Damping factor (ETA) = 0.50
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
 127  | 2.446472e+02 | 0.400 | 6.8027e-03 | 4.000 | 1.000 |  0.500  |  0.773 
 128  | 2.446504e+02 | 0.400 | 6.6776e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 129  | 2.446532e+02 | 0.400 | 6.5489e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 130  | 2.446557e+02 | 0.400 | 6.4150e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 131  | 2.446579e+02 | 0.400 | 6.2743e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 132  | 2.446598e+02 | 0.400 | 6.1255e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 133  | 2.446614e+02 | 0.400 | 5.9674e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 134  | 2.446628e+02 | 0.400 | 5.7997e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 135  | 2.446640e+02 | 0.400 | 5.6221e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 136  | 2.446650e+02 | 0.400 | 5.4351e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 137  | 2.446659e+02 | 0.400 | 5.2395e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 138  | 2.446667e+02 | 0.400 | 5.0364e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 139  | 2.446673e+02 | 0.400 | 4.8274e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 140  | 2.446678e+02 | 0.400 | 4.6142e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 141  | 2.446682e+02 | 0.400 | 4.3985e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 142  | 2.446685e+02 | 0.400 | 4.1822e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 143  | 2.446688e+02 | 0.400 | 3.9669e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 144  | 2.446690e+02 | 0.400 | 3.7544e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 145  | 2.446692e+02 | 0.400 | 3.5459e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 146  | 2.446693e+02 | 0.400 | 3.3428e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 147  | 2.446694e+02 | 0.400 | 3.1460e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 148  | 2.446694e+02 | 0.400 | 2.9563e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 149  | 2.446694e+02 | 0.400 | 2.7741e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 150  | 2.446694e+02 | 0.400 | 2.6407e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 151  | 2.446694e+02 | 0.400 | 2.5108e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 152  | 2.446693e+02 | 0.400 | 2.3815e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 153  | 2.446693e+02 | 0.400 | 2.2506e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 154  | 2.446695e+02 | 0.400 | 2.1448e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 155  | 2.446697e+02 | 0.400 | 2.0496e-03 | 4.000 | 1.000 |  0.500  |  0.772 
 156  | 2.446698e+02 | 0.400 | 1.9572e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 157  | 2.446701e+02 | 0.400 | 1.8729e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 158  | 2.446705e+02 | 0.400 | 1.7980e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 159  | 2.446708e+02 | 0.400 | 1.7287e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 160  | 2.446711e+02 | 0.400 | 1.6635e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 161  | 2.446714e+02 | 0.400 | 1.6013e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 162  | 2.446717e+02 | 0.400 | 1.5416e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 163  | 2.446720e+02 | 0.400 | 1.4940e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 164  | 2.446722e+02 | 0.400 | 1.4465e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 165  | 2.446724e+02 | 0.400 | 1.3992e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 166  | 2.446726e+02 | 0.400 | 1.3522e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 167  | 2.446728e+02 | 0.400 | 1.3058e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 168  | 2.446730e+02 | 0.400 | 1.2601e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 169  | 2.446732e+02 | 0.400 | 1.2152e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 170  | 2.446734e+02 | 0.400 | 1.1711e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 171  | 2.446735e+02 | 0.400 | 1.1281e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 172  | 2.446737e+02 | 0.400 | 1.0861e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 173  | 2.446738e+02 | 0.400 | 1.0453e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 174  | 2.446739e+02 | 0.400 | 1.0055e-03 | 4.000 | 1.000 |  0.500  |  0.771 
 175  | 2.446740e+02 | 0.400 | 9.6686e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 176  | 2.446741e+02 | 0.400 | 9.2941e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 177  | 2.446742e+02 | 0.400 | 8.9312e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 178  | 2.446743e+02 | 0.400 | 8.5799e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 179  | 2.446744e+02 | 0.400 | 8.2403e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 180  | 2.446745e+02 | 0.400 | 7.9123e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 181  | 2.446746e+02 | 0.400 | 7.5955e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 182  | 2.446746e+02 | 0.400 | 7.2901e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 183  | 2.446747e+02 | 0.400 | 6.9955e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 184  | 2.446748e+02 | 0.400 | 6.7118e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 185  | 2.446748e+02 | 0.400 | 6.4385e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 186  | 2.446749e+02 | 0.400 | 6.1757e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 187  | 2.446749e+02 | 0.400 | 5.9227e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 188  | 2.446750e+02 | 0.400 | 5.6795e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 189  | 2.446750e+02 | 0.400 | 5.4457e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 190  | 2.446751e+02 | 0.400 | 5.2210e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 191  | 2.446751e+02 | 0.400 | 5.0052e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 192  | 2.446751e+02 | 0.400 | 4.7980e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 193  | 2.446752e+02 | 0.400 | 4.5990e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 194  | 2.446752e+02 | 0.400 | 4.4080e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 195  | 2.446752e+02 | 0.400 | 4.2247e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 196  | 2.446753e+02 | 0.400 | 4.0488e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 197  | 2.446753e+02 | 0.400 | 3.8801e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 198  | 2.446753e+02 | 0.400 | 3.7183e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 199  | 2.446753e+02 | 0.400 | 3.5630e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 200  | 2.446754e+02 | 0.400 | 3.4142e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 201  | 2.446754e+02 | 0.400 | 3.2715e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 202  | 2.446754e+02 | 0.400 | 3.1346e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 203  | 2.446754e+02 | 0.400 | 3.0035e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 204  | 2.446754e+02 | 0.400 | 2.8777e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 205  | 2.446755e+02 | 0.400 | 2.7572e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 206  | 2.446755e+02 | 0.400 | 2.6417e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 207  | 2.446755e+02 | 0.400 | 2.5310e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 208  | 2.446755e+02 | 0.400 | 2.4250e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 209  | 2.446755e+02 | 0.400 | 2.3233e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 210  | 2.446755e+02 | 0.400 | 2.2258e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 211  | 2.446755e+02 | 0.400 | 2.1326e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 212  | 2.446755e+02 | 0.400 | 2.0431e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 213  | 2.446755e+02 | 0.400 | 1.9574e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 214  | 2.446756e+02 | 0.400 | 1.8753e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 215  | 2.446756e+02 | 0.400 | 1.7966e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 216  | 2.446756e+02 | 0.400 | 1.7213e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 217  | 2.446756e+02 | 0.400 | 1.6490e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 218  | 2.446756e+02 | 0.400 | 1.5798e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 219  | 2.446756e+02 | 0.400 | 1.5136e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 220  | 2.446756e+02 | 0.400 | 1.4501e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 221  | 2.446756e+02 | 0.400 | 1.3892e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 222  | 2.446756e+02 | 0.400 | 1.3309e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 223  | 2.446756e+02 | 0.400 | 1.2752e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 224  | 2.446756e+02 | 0.400 | 1.2216e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 225  | 2.446756e+02 | 0.400 | 1.1704e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 226  | 2.446756e+02 | 0.400 | 1.1213e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 227  | 2.446756e+02 | 0.400 | 1.0742e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 228  | 2.446756e+02 | 0.400 | 1.0292e-04 | 4.000 | 1.000 |  0.500  |  0.771 
 229  | 2.446756e+02 | 0.400 | 9.8600e-05 | 4.000 | 1.000 |  0.500  |  0.771 
 230  | 2.446756e+02 | 0.400 | 9.4471e-05 | 4.000 | 1.000 |  0.500  |  0.771 
 231  | 2.446757e+02 | 0.400 | 9.0501e-05 | 4.000 | 1.000 |  0.500  |  0.771 
 232  | 2.446757e+02 | 0.400 | 8.6713e-05 | 4.000 | 1.000 |  0.500  |  0.771 
